score,id
0.5059962504284956,92
0.4390236966984846,93
0.3692516320126631,94
0.7414450281041243,95
0.8161443703549482,96
0.3904150360005476,97
0.509159349717436,98
0.5217722289937117,99
0.6380561225789168,100
0.5914356344121077,101
0.6464796297925093,102
0.30848201445513745,103
0.38965942791873,104
0.6343471639531233,105
0.6126892202275374,106
0.7674353950398543,107
0.7757685416119673,108
0.7128314607518293,109
0.5962538056748488,110
0.6285837822335341,111
0.3827150099652388,112
0.6762791209595778,113
0.6615057223218062,114
0.3492986195462324,115
0.5752398305314161,116
0.6320372753518202,117
0.4806388848202803,118
0.5244795613663771,119
0.6555626027958967,120
0.6910701327698805,121
0.5508090191262343,122
0.7494544320481398,123
0.7129427128213026,124
0.6586187117474653,125
0.790581920065222,126
0.8015934907572844,127
0.8523075961249449,128
0.6129301720040419,129
0.43746092251711866,130
0.7954860710280516,131
0.5423501365559675,132
0.6286421649830916,133
0.5117592447178938,134
0.434830748357115,135
0.6446109943764784,136
0.5484334760087111,137
0.6431380741971113,138
0.8067534499543287,139
0.3617545001881697,140
0.3933753006833174,141
0.37890275649004956,142
0.8846094094889738,143
0.7102297776120283,144
0.6014687054532148,145
0.4754961364644148,146
0.7616327934640028,147
0.6269559495823958,148
0.7615869276898481,149
0.6372672551053145,150
0.42529627016955396,151
0.48269667557650586,152
0.4811682336705305,153
0.47486313513690015,154
0.5557472639458754,155
0.4611528747456648,156
0.4527513020413496,157
0.6837524407284834,158
0.7874876194375136,159
0.7015813820736982,160
0.687022172726927,161
0.5474820368664839,162
0.7066390746014692,163
0.5445289247410872,164
0.5604188375847914,165
0.6572727196591475,166
0.6449272566216566,167
0.5681436889546492,168
0.5066049926655867,169
0.5687588088887312,170
0.6050977640526869,171
0.6169255309479811,172
0.9638708279209711,173
0.8642301791089155,174
0.9894246131854632,175
0.5512262814419844,176
0.6778723233121016,177
0.5195896261113264,178
0.6956728630440809,179
0.8374726854937651,180
0.7317410045044996,181
0.7327369981186964,182
0.4215304487126448,183
0.3863979213612654,184
0.6381440990346052,185
0.554501854695616,186
0.558758788623152,187
0.3550957672970869,188
0.34102978638583203,189
0.8093885563986876,190
0.45134159258776685,191
0.617273055829344,192
0.9659612894731142,193
0.5534459584134199,194
0.7997873061078169,195
0.7159695856946089,196
0.8053995900529005,197
0.7530048721211531,198
0.8509455852883436,199
0.6206704311745741,200
0.8253267937081434,201
0.4773959153073408,202
0.8472381018775084,203
0.7936842524188139,204
0.7221548788922407,205
0.7137843602078535,206
0.6770291262047865,207
0.9946813274847843,208
0.6505145960229017,209
0.5000257127659895,210
0.7259974711316206,211
0.6070357494729139,212
0.7974195711987593,213
0.6007787220852949,214
0.703699373521147,215
0.664969497241316,216
0.6680303447621443,217
0.6372317307370283,218
0.5990710192101576,219
0.8280774437563994,220
0.726053618706999,221
0.7467870645897963,222
0.6955993407147505,223
0.8271303855555632,224
0.6571189694779493,225
0.7012107305901625,226
0.6839791171925642,227
0.5857462518590071,228
0.5089026921170332,229
0.6546607547181227,230
0.7076144748108961,231
0.4153295390980818,232
0.6140898697751143,233
0.5712730222123243,234
0.5351463191884138,235
0.5191198223012068,236
0.5885805421250441,237
0.24716659716540354,238
0.5999996893780806,239
0.48784741095477124,240
0.39030303887301465,241
0.4396464460270979,242
0.3461559050458052,243
0.6026996903794386,244
0.45131691626482984,245
0.5784202747719862,246
0.5383402042763807,247
0.6334946983235457,248
0.5024784438984968,249
0.6727589004414656,250
0.8020611189978697,251
0.759084784306822,252
0.7709858947175123,253
0.47348906926089307,254
0.667812549390135,255
0.35406901768618604,256
0.6921254628079512,257
0.6240732305424788,258
0.7113681071179487,259
0.7691458695309736,260
0.7316650383847334,261
0.8441946589129545,262
0.707439505376158,263
0.7393117480652907,264
0.4792449109929182,265
0.4920832150357344,266
0.6384370260613539,267
0.7429208093064406,268
0.6653511457818129,269
0.4564032786267378,270
0.2868406408207991,271
0.5389122896569349,272
0.6848814719098189,273
0.33023818663531324,274
0.5265853338616469,275
0.2992057435887434,276
0.7186146014111616,277
0.6226614945309736,278
0.48026814392977735,279
0.936673411049185,280
0.40786346129351636,281
0.686680250682173,282
0.6034775607960798,283
0.6544692747967817,284
0.8076022647994139,285
0.5644362800496199,286
0.9185153999107458,287
0.988883108712969,288
0.7263069384472944,289
0.6641549699681379,290
0.7576458983796217,291
0.8518953405993559,292
0.6023418538945295,293
0.7181628280060866,294
0.7805814825671293,295
0.6867587499993422,296
0.5272763901131727,297
0.8970684044736006,298
0.7836499594824888,299
0.843503170527754,300
0.881941863216696,301
0.8852843873875715,302
0.8867065840142347,303
0.8343901418822386,304
0.8604533009904005,305
0.8570621394293882,306
0.7100765638726332,307
0.9096300014036276,308
0.6892529957669356,309
0.8797063612120726,310
0.4208771818059065,311
0.43862011364871045,312
0.5870289736168959,313
0.42832281521731397,314
0.5308490329163649,315
0.410260640897093,316
0.3550522559064009,317
0.20577522448473948,318
0.3263197176831343,319
0.34913923672610303,320
0.49079933098727246,321
0.515169464864073,322
0.33208396367007276,323
0.5063740842717268,324
0.4896531336682417,325
0.6747635238545515,326
0.3864642017262556,327
0.6218233936207869,328
0.512579702653227,329
0.5700502627270796,330
0.6233638160603621,331
0.5904709034340956,332
0.5589933030980208,333
0.3637061350720503,334
0.5409300260918715,335
0.7374767892735579,336
0.6945445471184828,337
0.2115027540104963,338
0.3374092214482405,339
0.35857787064486524,340
0.2495942943471052,341
0.3224645488637068,342
0.3959544532673933,343
0.422462903775511,344
0.6904599600213148,345
0.690217905558882,346
0.5492124491112806,347
0.740453147210417,348
0.5442655914204695,349
0.5523309343236067,350
0.7400066786187269,351
0.5080507033246138,352
0.6875392132180311,353
0.5654120676892378,354
0.642897748269377,355
0.6752398245709517,356
0.5667389564889052,357
0.8865743362086393,358
0.6224965982812025,359
0.7199639015572645,360
0.7410923474209883,361
0.5818197362797835,362
0.6564842694180586,363
0.6600164108651259,364
0.7749843233006575,365
0.7671763532536604,366
0.6047805481331923,367
0.17168375185900706,368
0.4057194226163008,369
0.24580922058993357,370
0.4532585375683882,371
0.2901623480694868,372
0.46532782248431226,373
0.393862628259001,374
0.6487553053277113,375
0.6926529639142134,376
0.5590316586869337,377
0.6810907357113936,378
0.9155144178050139,379
0.4276688330548384,380
0.8725770347493269,381
0.61933072737628,382
0.6333850853818037,383
0.6598986618893721,384
0.8094078534024336,385
0.67402222088748,386
0.661932491578398,387
0.3942238920109846,388
0.5114369624035933,389
0.8165189259427168,390
0.5809399121182539,391
0.551399283923445,392
0.2727896802800276,393
0.669898354329405,394
0.6801027887242415,395
0.8270544641392805,396
0.8659134291785338,397
0.6437833242791273,398
0.566431694545088,399
0.43860223225527784,400
0.6606508725064375,401
0.45914515189105054,402
0.548238300599394,403
0.5968565576451399,404
0.4164417617695906,405
0.22172584465914744,406
0.5073236458676436,407
0.5720474057572462,408
0.4206463330166914,409
0.538434081591902,410
0.6983240776436903,411
0.5010606282132246,412
0.7396583192723372,413
0.4292779200451948,414
0.3155859940426924,415
0.9587097325103857,416
0.6254375510590651,417
0.7600117855446913,418
0.6481128268616774,419
0.7636791103261091,420
0.8874553077595808,421
0.8677565389054396,422
0.507304691590605,423
0.5632328920739271,424
0.8212567352431395,425
0.8345971190112211,426
0.5369741850274183,427
0.5203677051442244,428
0.6871856980698683,429
0.9441520877855398,430
0.865990244664488,431
0.8680430286305525,432
0.9561387532132246,433
0.7795157962220289,434
0.8432851218360045,435
0.45071186951571485,436
0.7091190748589613,437
0.7118670874016859,438
0.5140024059193709,439
0.6843624942677595,440
0.6880681746380903,441
0.6175027721303084,442
0.6150748961346724,443
0.7072247498410322,444
0.605228834666548,445
0.5964487128632643,446
0.5422888927834608,447
0.5896758072751143,448
0.8377979331391432,449
0.40449687174731275,450
0.629624985970793,451
0.6859774821179487,452
0.6007487707512953,453
0.49249919585162183,454
0.6832974188702681,455
0.7896147154944517,456
0.4447115891354658,457
0.6174339883702376,458
0.6518489652054884,459
0.5125418537037947,460
0.3316195838826277,461
0.6071382098572828,462
0.35285969904833814,463
0.39626028469973584,464
0.7171094649212935,465
0.845119752802191,466
0.5787784092801191,467
0.33194079331332227,468
0.4650503628628828,469
0.690689735926924,470
0.6725021534340956,471
0.510987483777342,472
0.6012477808373549,473
0.704194270886717,474
0.6245295339005568,475
0.8897972785609343,476
0.8454909705298521,477
0.8964382194655516,478
0.8478070282118895,479
0.7127174966710188,480
0.8821054928677656,481
0.838484370030699,482
0.9443098612802603,483
0.9033211701291182,484
0.5136846535580732,485
0.8825389229434111,486
0.5558976762669661,487
0.5450606875794508,488
0.7007260554211714,489
0.34872748783999463,490
0.2923245661633589,491
0.713650875605879,492
0.4379830592053511,493
0.8382847987788298,494
0.6795352034943678,495
0.789123454012213,496
0.6267744236367323,497
0.6027448707001783,498
0.8031208448784926,499
0.7786550455468275,500
0.7440387540238478,501
0.7450204127209761,502
0.7498377495186903,503
0.813785352625189,504
0.7384683125393965,505
0.588025533475218,506
0.7014826469796278,507
0.5990140669720747,508
0.7574969761746504,509
0.7885338448660948,510
0.9009323277252295,511
0.7033893995659926,512
0.612669669904051,513
0.7285704248326399,514
0.6626998119729139,515
0.6479279928582289,516
0.7104953163045027,517
0.5254048638718702,518
0.6407061450856306,519
0.6093885236161329,520
0.5663395755665876,521
0.6470674507992842,522
0.5028511517422773,523
0.44405736855441114,524
0.5125276677983381,525
0.6550914280789473,526
0.4607653253453352,527
0.3243850105183699,528
0.5131195419209578,529
0.5228649013417341,530
0.659151785888014,531
0.3408752911465742,532
0.6252191894429304,533
0.5743555062192061,534
0.5343571238892653,535
0.4546067946332075,536
0.47134568623477,537
0.5572118990796187,538
0.6381461255925276,539
0.7975416266100981,540
0.6164738469498732,541
0.6494556599038221,542
0.684357457675276,543
0.7832702182906248,544
0.7235826485531904,545
0.3651002281087019,546
0.4195927613156416,547
0.6996532612221815,548
0.8281509511845686,549
0.4757969015019514,550
0.3846734397786238,551
0.4075156085866072,552
0.40932931832247754,553
0.6337477200406172,554
0.4426449172871687,555
0.6542896860020735,556
0.5940406256096937,557
0.4470206134694197,558
0.9312987186687567,559
0.7129549317734816,560
0.7819172524588682,561
0.7870431625025847,562
0.6440858774560072,563
0.770793848552046,564
0.7624048524277784,565
0.39706417254382154,566
0.7493057482617476,567
0.8240983568804838,568
0.7616203360932448,569
0.887153067507086,570
0.7749382787125685,571
0.7246358328240492,572
0.49088975123339673,573
0.8913021021264174,574
0.7311169438737013,575
0.9386957519429304,576
0.8629283987658598,577
0.9028496824877836,578
0.8248083823102095,579
0.8513935886996367,580
0.7636220090764143,581
0.8991992705243208,582
0.901192151822386,583
0.6682278745549299,584
0.7349239223378279,585
0.4279030197041609,586
0.567182176627455,587
0.6583510570901014,588
0.5947584741490461,589
0.6196629040616133,590
0.7682951622384169,591
0.9172848620193579,592
0.5225903027432539,593
0.7067607276814558,594
0.800970815934477,595
0.7719333105462172,596
1.0275135146195569,597
0.612866305627165,598
0.6319577925580122,599
0.7366515629666426,600
0.889487781442938,601
0.7772753768342116,602
0.6652365260499098,603
0.6588427358048536,604
0.5153144233601668,605
0.8381725334303953,606
0.6410375469105818,607
0.6073243551629164,608
0.9090665288942434,609
0.5356221132653334,610
0.8554057561534025,611
0.7057467632668593,612
0.7504769497292616,613
0.6285493903534987,614
0.7948639624493696,615
0.495078288831053,616
0.824306302584944,617
0.878512286462126,618
0.7485793464558699,619
0.7337964408772566,620
0.5126298301594832,621
0.5025357835667708,622
0.6408516996281721,623
0.8156965159552672,624
0.6928917103188612,625
0.4992267125027754,626
0.5673122041600325,627
0.876864724673567,628
0.6342171066182234,629
0.7586415939705946,630
0.5607871048825361,631
0.44290687970095655,632
0.6625304751771071,633
0.8964484565632918,634
0.9185040303247549,635
0.7787082873957731,636
0.5425074630158522,637
0.47868146828585645,638
0.420215749062834,639
0.6962374382393934,640
0.3238179319279768,641
0.4535927408116438,642
0.5961641006844618,643
0.440515779771147,644
0.48705246380740186,645
0.7164398961442091,646
0.6585878663437941,647
0.5584161513226606,648
0.970697414942322,649
0.710957788743315,650
0.6848507755177595,651
0.5475138359444716,652
0.5892748468297102,653
0.8641845219510176,654
0.47546597651415845,655
0.46820160082751294,656
0.5113950603383162,657
0.3678332202809431,658
0.47155322960787793,659
0.4464700453656294,660
0.6442312829869368,661
0.5665936105626204,662
0.5311175816434004,663
0.4237122171300032,664
0.6390517883675673,665
0.7676957481282332,666
0.4227231972592451,667
0.42560919455462476,668
0.5157524578946211,669
0.5063517921345808,670
0.3813436262982466,671
0.4977454178708174,672
0.7000438206570723,673
0.7076217465775587,674
0.7019803159611799,675
0.4536198609250166,676
0.6491958730595686,677
0.23964377573901194,678
0.4574401610272505,679
0.4717081420796492,680
0.4171518319027998,681
0.3377393119710066,682
0.42396058968478223,683
0.7046306662934401,684
0.786811345137892,685
0.4536566965954878,686
0.832611315764723,687
0.5922231309788801,688
0.6067997150796034,689
0.3384570114987471,690
0.566627942838011,691
0.6675326757805922,692
0.5506067805665114,693
0.633120291747389,694
0.6002381079571821,695
0.6487493150609114,696
0.4963837497609236,697
0.5992906921284773,698
0.6153125100510695,699
0.6472945444958784,700
0.3603651755231001,701
0.7970255248921492,702
0.45299055508547803,703
0.568384283103285,704
0.6543338828461744,705
0.6402195029633619,706
0.601199977912245,707
0.6837029986756422,708
0.6441069476979353,709
0.6947160892861464,710
0.5867084496396162,711
0.6398912303822615,712
0.5390496187584974,713
0.5319061510937788,714
0.5789374344723799,715
0.532543265141783,716
0.6267264717000105,717
0.39345147541934034,718
0.7198647492306807,719
0.6606051259415724,720
0.523774349011717,721
0.8120381318705656,722
0.6121645801442244,723
0.5908722811120131,724
0.5341129832642653,725
0.638265692509947,726
0.5990548365491011,727
0.6474409633057692,728
0.706786953725157,729
0.5599518649952986,730
0.45660057000094434,731
0.5509368412869551,732
0.695241086997328,733
0.6988357537167647,734
0.6101218097584822,735
0.5943880908864119,736
0.5062036149876692,737
0.7515837483780958,738
0.5784361892121412,739
0.5350037448781111,740
0.4379751913922407,741
0.45272996357852,742
0.28031667403155347,743
0.7977422856467344,744
0.5105629198926069,745
0.5404342942612745,746
0.8313226633446791,747
0.6641387277024366,748
0.5301505856888868,749
0.5385354392903425,750
0.48619242838793775,751
0.5906393759625532,752
0.2972625129597761,753
0.5412097804921248,754
0.48790379694872876,755
0.6047587626355269,756
0.6871267490761854,757
0.767438375272093,758
0.6625683837311842,759
0.5089382760899641,760
0.6431263916867354,761
0.7830350481646635,762
0.5042097204106428,763
0.7708106570618727,764
0.5338193409817793,765
0.7212143772023298,766
0.7254890137093641,767
0.5194206469433882,768
0.40529706410342237,769
0.6996944480317213,770
0.5410526924508192,771
0.40358933142596265,772
0.4518905513661482,773
0.6982103221791365,774
0.6844594114201643,775
0.4930182927029707,776
0.6068988376038649,777
0.44639875821047803,778
0.29803123406344434,779
0.49430020979815503,780
0.3759378426449873,781
0.570600145377455,782
0.5162002079861738,783
0.6748695903199293,784
0.30188437632494947,785
0.6121730142014601,786
0.5585181944745161,787
0.6993091338055708,788
0.6460497908967116,789
0.6602940493004896,790
0.8611901038067915,791
0.701140665330229,792
0.5538628631013014,793
0.666139923848448,794
0.7398604684250929,795
0.7849736296313383,796
0.5413716369050123,797
0.5280929141419508,798
0.7292112045662977,799
0.6353159778493025,800
0.8117789857762434,801
0.814646758951483,802
1.0294248651454725,803
0.961206872828541,804
0.7942625217812636,805
0.8766502224581816,806
0.869720228828726,807
0.4970923893826582,808
0.7018411391156294,809
0.6754499011414625,810
0.590397142686186,811
0.5254304044621565,812
0.3550451629536726,813
0.7362924151795485,814
0.5394803219216444,815
0.5046143167393782,816
0.7436526649373152,817
0.6968688004391768,818
